event_id,timestamp,host_id,user_hash,session_id,step,parent_process,process,event_type,target,relation,signed,notarized,gatekeeper_bypass,xprotect_detection,privilege_escalation,persistence_write,sensitive_access,network_beacon,file_write_count,bytes_out,command_risk,scenario,mitre_technique,label,data_source
evt-0174-1,2026-01-16 04:20:22+00:00,mac-003,user-83383,session-0174,1,Safari,curl,file_write,/tmp/sample.bin,writes,1,1,0,0,0,0,0,0,3,1014,0.06337550476831462,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0174-2,2026-01-16 04:20:39+00:00,mac-003,user-83383,session-0174,2,curl,sh,exec,/bin/sh,executes,0,0,0,0,0,0,0,0,1,4895,0.2782990334596266,download_execute,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0174-3,2026-01-16 04:21:00+00:00,mac-003,user-83383,session-0174,3,sh,chmod,file_write,/tmp/sample.bin,writes,0,0,0,0,0,0,0,0,4,586,0.24711899389670253,download_execute,T1222,1,synthetic macOS Endpoint Security-style fixture
evt-0174-4,2026-01-16 04:21:16+00:00,mac-003,user-83383,session-0174,4,chmod,sample.bin,exec,/tmp/sample.bin,executes,0,0,0,1,1,0,0,0,1,822,0.24583290607906774,download_execute,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0174-5,2026-01-16 04:21:37+00:00,mac-003,user-83383,session-0174,5,sample.bin,sample.bin,network_connect,control.example,connects,0,0,0,0,0,0,0,1,4,2353,0.42562166903778514,download_execute,T1071,1,synthetic macOS Endpoint Security-style fixture
evt-0175-0,2026-01-16 04:26:03+00:00,mac-006,user-15874,session-0175,0,launchd,WindowServer,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,6,837,0.07099445771517587,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0175-1,2026-01-16 04:26:23+00:00,mac-006,user-15874,session-0175,1,WindowServer,Preview,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,7,281,0.039895356109205915,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0175-2,2026-01-16 04:26:39+00:00,mac-006,user-15874,session-0175,2,Preview,mdworker,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,4,959,0.037732978884803495,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0175-3,2026-01-16 04:26:58+00:00,mac-006,user-15874,session-0175,3,mdworker,Mail,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,4,1742,0.0660589016431319,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0175-4,2026-01-16 04:27:19+00:00,mac-006,user-15874,session-0175,4,Mail,softwareupdated,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,3,1043,0.08297112198610113,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0175-5,2026-01-16 04:27:36+00:00,mac-006,user-15874,session-0175,5,softwareupdated,mdworker,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,4,625,0.031623222000936736,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0176-0,2026-01-16 04:34:01+00:00,mac-025,user-01308,session-0176,0,launchd,softwareupdated,file_write,~/Library/Preferences,writes,1,1,0,0,0,0,0,0,2,1018,0.051493617486220555,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0176-1,2026-01-16 04:34:19+00:00,mac-025,user-01308,session-0176,1,softwareupdated,WindowServer,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,5,2934,0.008418684554682546,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0176-2,2026-01-16 04:34:41+00:00,mac-025,user-01308,session-0176,2,WindowServer,Mail,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,2,985,0.0027626524417228224,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0176-3,2026-01-16 04:34:59+00:00,mac-025,user-01308,session-0176,3,Mail,mdworker,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,4,243,0.0625426270330589,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0176-4,2026-01-16 04:35:20+00:00,mac-025,user-01308,session-0176,4,mdworker,Notes,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,2,3696,0.058080989554806985,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0176-5,2026-01-16 04:35:36+00:00,mac-025,user-01308,session-0176,5,Notes,mdworker,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,5,93,0.03512493961274057,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0177-0,2026-01-16 04:41:01+00:00,mac-011,user-48276,session-0177,0,launchd,Finder,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,5,1664,0.03457253189848729,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0177-1,2026-01-16 04:41:23+00:00,mac-011,user-48276,session-0177,1,Finder,Notes,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,4,1363,0.02376231274409178,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0177-2,2026-01-16 04:41:41+00:00,mac-011,user-48276,session-0177,2,Notes,Safari,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,3,1975,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0177-3,2026-01-16 04:42:01+00:00,mac-011,user-48276,session-0177,3,Safari,Preview,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,7,244,0.04870775246352199,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0177-4,2026-01-16 04:42:18+00:00,mac-011,user-48276,session-0177,4,Preview,mdworker,file_write,~/Library/Preferences,writes,1,1,0,0,0,0,0,0,0,293,0.0231901538826494,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0177-5,2026-01-16 04:42:39+00:00,mac-011,user-48276,session-0177,5,mdworker,Safari,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,4,881,0.01317326682344214,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0178-0,2026-01-16 04:50:00+00:00,mac-013,user-04578,session-0178,0,launchd,Calendar,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,6,2155,0.02875833651955197,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0178-1,2026-01-16 04:50:20+00:00,mac-013,user-04578,session-0178,1,Calendar,Notes,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,2,1163,0.05397368218062063,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0178-2,2026-01-16 04:50:41+00:00,mac-013,user-04578,session-0178,2,Notes,backupd,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,5,1082,0.04871754995046596,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0178-3,2026-01-16 04:50:57+00:00,mac-013,user-04578,session-0178,3,backupd,Safari,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,5,1301,0.04377893079197592,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0178-4,2026-01-16 04:51:16+00:00,mac-013,user-04578,session-0178,4,Safari,backupd,file_write,~/Pictures,writes,1,1,0,0,0,0,0,0,6,1319,0.05699460483245639,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0178-5,2026-01-16 04:51:36+00:00,mac-013,user-04578,session-0178,5,backupd,softwareupdated,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,4,5688,0.045864761705761065,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0179-0,2026-01-16 04:56:02+00:00,mac-001,user-95333,session-0179,0,launchd,WindowServer,file_write,~/Library/Preferences,writes,1,1,0,0,0,0,0,0,2,602,0.040329841399536014,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0179-1,2026-01-16 04:56:20+00:00,mac-001,user-95333,session-0179,1,WindowServer,Notes,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,0,1783,0.08903629559409118,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0179-2,2026-01-16 04:56:38+00:00,mac-001,user-95333,session-0179,2,Notes,Notes,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,6,344,0.03854076886829067,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0179-3,2026-01-16 04:57:00+00:00,mac-001,user-95333,session-0179,3,Notes,Notes,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,3,1563,0.05082067261983592,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0179-4,2026-01-16 04:57:20+00:00,mac-001,user-95333,session-0179,4,Notes,mdworker,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,1,4952,0.08976724485990101,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0179-5,2026-01-16 04:57:38+00:00,mac-001,user-95333,session-0179,5,mdworker,Mail,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,4,1214,0.001554163705571411,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0180-0,2026-01-16 05:04:02+00:00,mac-029,user-11861,session-0180,0,launchd,Calendar,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,4,1728,0.019774861877209036,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0180-1,2026-01-16 05:04:20+00:00,mac-029,user-11861,session-0180,1,Calendar,Finder,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,4,960,0.06607478593317882,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0180-2,2026-01-16 05:04:41+00:00,mac-029,user-11861,session-0180,2,Finder,mdworker,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,3,586,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0180-3,2026-01-16 05:05:00+00:00,mac-029,user-11861,session-0180,3,mdworker,Finder,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,5,835,0.06592837346688216,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0180-4,2026-01-16 05:05:18+00:00,mac-029,user-11861,session-0180,4,Finder,softwareupdated,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,3,641,0.039481503613359954,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0180-5,2026-01-16 05:05:37+00:00,mac-029,user-11861,session-0180,5,softwareupdated,Finder,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,2,2353,0.06285760315573932,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0181-0,2026-01-16 05:10:04+00:00,mac-025,user-08591,session-0181,0,launchd,mdworker,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,4,4008,0.038420504295839215,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0181-1,2026-01-16 05:10:20+00:00,mac-025,user-08591,session-0181,1,mdworker,softwareupdated,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,4,872,0.060728832384478,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0181-2,2026-01-16 05:10:41+00:00,mac-025,user-08591,session-0181,2,softwareupdated,Notes,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,3,939,0.05000986000114311,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0181-3,2026-01-16 05:11:01+00:00,mac-025,user-08591,session-0181,3,Notes,WindowServer,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,6,708,0.07121414451893515,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0181-4,2026-01-16 05:11:18+00:00,mac-025,user-08591,session-0181,4,WindowServer,Safari,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,3,1771,0.05377455714864176,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0181-5,2026-01-16 05:11:39+00:00,mac-025,user-08591,session-0181,5,Safari,Mail,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,3,2987,0.07849147682424787,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0182-0,2026-01-16 05:18:04+00:00,mac-013,user-14566,session-0182,0,launchd,WindowServer,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,3,1010,0.03522618092821235,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0182-1,2026-01-16 05:18:20+00:00,mac-013,user-14566,session-0182,1,WindowServer,Mail,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,4,1500,0.048590056558992754,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0182-2,2026-01-16 05:18:38+00:00,mac-013,user-14566,session-0182,2,Mail,Preview,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,6,7231,0.05872574977791433,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0182-3,2026-01-16 05:18:59+00:00,mac-013,user-14566,session-0182,3,Preview,Safari,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,9,698,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0182-4,2026-01-16 05:19:16+00:00,mac-013,user-14566,session-0182,4,Safari,Notes,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,2,986,0.045183474240320466,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0182-5,2026-01-16 05:19:35+00:00,mac-013,user-14566,session-0182,5,Notes,backupd,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,6,277,0.047364071095695265,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0183-0,2026-01-16 05:21:01+00:00,mac-030,user-12515,session-0183,0,launchd,Terminal,exec,/bin/zsh,executes,1,1,0,0,0,0,0,0,6,546,0.02212566675076139,credential_access,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0183-1,2026-01-16 05:21:22+00:00,mac-030,user-12515,session-0183,1,Terminal,zsh,exec,/usr/bin/python3,executes,1,1,0,0,0,0,0,0,8,2079,0.0,credential_access,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0183-2,2026-01-16 05:21:39+00:00,mac-030,user-12515,session-0183,2,zsh,python3,file_read,~/Library/Keychains/login.keychain-db,reads,0,0,0,0,0,0,1,0,5,2070,0.45138748456420724,credential_access,T1555.001,1,synthetic macOS Endpoint Security-style fixture
evt-0183-3,2026-01-16 05:22:01+00:00,mac-030,user-12515,session-0183,3,python3,python3,file_read,~/.ssh/id_ed25519,reads,0,0,0,0,0,0,1,0,5,2322,0.5008018797072933,credential_access,T1552.004,1,synthetic macOS Endpoint Security-style fixture
evt-0183-4,2026-01-16 05:22:16+00:00,mac-030,user-12515,session-0183,4,python3,security,exec,/usr/bin/security,executes,0,0,0,0,0,0,0,0,5,1572,0.24236298377424095,credential_access,T1555,1,synthetic macOS Endpoint Security-style fixture
evt-0183-5,2026-01-16 05:22:38+00:00,mac-030,user-12515,session-0183,5,security,python3,network_connect,collector.example,connects,0,0,0,0,0,0,0,1,5,1375,0.45713469102499193,credential_access,T1041,1,synthetic macOS Endpoint Security-style fixture
evt-0184-0,2026-01-16 05:32:03+00:00,mac-025,user-03270,session-0184,0,launchd,WindowServer,file_write,~/Documents,writes,1,1,0,0,0,0,0,0,4,752,0.03466801010800572,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0184-1,2026-01-16 05:32:19+00:00,mac-025,user-03270,session-0184,1,WindowServer,Preview,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,4,930,0.02827751320289461,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0184-2,2026-01-16 05:32:42+00:00,mac-025,user-03270,session-0184,2,Preview,WindowServer,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,4,742,0.06215128381651728,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0184-3,2026-01-16 05:33:00+00:00,mac-025,user-03270,session-0184,3,WindowServer,mdworker,exec,/System/Library/CoreServices,executes,1,1,0,0,0,0,0,0,4,594,0.05319369979998511,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0184-4,2026-01-16 05:33:17+00:00,mac-025,user-03270,session-0184,4,mdworker,WindowServer,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,4,159,0.08413390391234057,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0184-5,2026-01-16 05:33:37+00:00,mac-025,user-03270,session-0184,5,WindowServer,Finder,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,6,746,0.04050644498367356,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0185-0,2026-01-16 05:38:03+00:00,mac-028,user-84037,session-0185,0,launchd,Finder,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,0,5318,0.04018699116072618,data_exfiltration,T1083,1,synthetic macOS Endpoint Security-style fixture
evt-0185-1,2026-01-16 05:38:19+00:00,mac-028,user-84037,session-0185,1,Finder,zip,exec,/usr/bin/zip,executes,1,1,0,0,0,0,0,0,4,400,0.0,data_exfiltration,T1560,1,synthetic macOS Endpoint Security-style fixture
evt-0185-2,2026-01-16 05:38:41+00:00,mac-028,user-84037,session-0185,2,zip,zip,file_write,/tmp/archive.zip,writes,1,1,0,0,0,0,1,0,3,1357,0.2396377128034648,data_exfiltration,T1560,1,synthetic macOS Endpoint Security-style fixture
evt-0185-3,2026-01-16 05:38:58+00:00,mac-028,user-84037,session-0185,3,zip,curl,network_connect,upload.example,connects,1,1,0,0,0,0,1,1,5,69808,0.4587165499365801,data_exfiltration,T1041,1,synthetic macOS Endpoint Security-style fixture
evt-0185-4,2026-01-16 05:39:16+00:00,mac-028,user-84037,session-0185,4,curl,curl,network_connect,upload.example,connects,1,1,0,0,0,0,0,1,8,121550,0.24951942336611013,data_exfiltration,T1041,1,synthetic macOS Endpoint Security-style fixture
evt-0185-5,2026-01-16 05:39:39+00:00,mac-028,user-84037,session-0185,5,curl,rm,file_delete,/tmp/archive.zip,deletes,1,1,0,0,0,0,0,0,2,602,0.004997443044558653,data_exfiltration,T1070,1,synthetic macOS Endpoint Security-style fixture
evt-0186-0,2026-01-16 05:45:02+00:00,mac-024,user-17182,session-0186,0,launchd,Safari,network_connect,downloads.example,connects,1,1,0,0,0,0,0,0,2,1676,0.051043505364522665,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0186-1,2026-01-16 05:45:22+00:00,mac-024,user-17182,session-0186,1,Safari,curl,file_write,/tmp/sample.bin,writes,1,1,0,0,0,0,0,0,3,2710,0.032985690298640985,download_execute,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0186-2,2026-01-16 05:45:39+00:00,mac-024,user-17182,session-0186,2,curl,sh,exec,/bin/sh,executes,0,0,0,0,0,0,0,0,4,2529,0.2514507025659965,download_execute,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0186-3,2026-01-16 05:45:59+00:00,mac-024,user-17182,session-0186,3,sh,chmod,file_write,/tmp/sample.bin,writes,0,0,0,0,0,0,0,0,5,856,0.2502410699197686,download_execute,T1222,1,synthetic macOS Endpoint Security-style fixture
evt-0186-4,2026-01-16 05:46:17+00:00,mac-024,user-17182,session-0186,4,chmod,sample.bin,exec,/tmp/sample.bin,executes,0,0,0,1,1,0,0,0,4,1749,0.2504008743515785,download_execute,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0186-5,2026-01-16 05:46:37+00:00,mac-024,user-17182,session-0186,5,sample.bin,sample.bin,network_connect,control.example,connects,0,0,0,0,0,0,0,1,4,680,0.4510534375734187,download_execute,T1071,1,synthetic macOS Endpoint Security-style fixture
evt-0187-0,2026-01-16 05:52:04+00:00,mac-017,user-88704,session-0187,0,launchd,Safari,network_connect,update.example,connects,1,1,0,0,0,0,0,0,2,963,0.02364887412551009,launchagent_persistence,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0187-1,2026-01-16 05:52:22+00:00,mac-017,user-88704,session-0187,1,Safari,installer,file_write,/tmp/helper,writes,1,1,0,0,0,0,0,0,4,1165,0.05674385241779793,launchagent_persistence,T1105,1,synthetic macOS Endpoint Security-style fixture
evt-0187-2,2026-01-16 05:52:38+00:00,mac-017,user-88704,session-0187,2,installer,sh,exec,/bin/sh,executes,0,0,0,0,0,0,0,0,4,424,0.29262277544610826,launchagent_persistence,T1059,1,synthetic macOS Endpoint Security-style fixture
evt-0187-3,2026-01-16 05:52:58+00:00,mac-017,user-88704,session-0187,3,sh,defaults,file_write,~/Library/LaunchAgents/com.demo.agent.plist,writes,0,0,0,0,0,1,0,0,6,1226,0.5456757133615157,launchagent_persistence,T1543.001,1,synthetic macOS Endpoint Security-style fixture
evt-0187-4,2026-01-16 05:53:19+00:00,mac-017,user-88704,session-0187,4,defaults,launchctl,exec,com.demo.agent,executes,0,0,0,0,1,1,0,0,5,356,0.5554822850902498,launchagent_persistence,T1543.001,1,synthetic macOS Endpoint Security-style fixture
evt-0187-5,2026-01-16 05:53:35+00:00,mac-017,user-88704,session-0187,5,launchctl,helper,exec,/tmp/helper,executes,0,0,0,0,0,0,0,0,3,1229,0.24020729903006427,launchagent_persistence,T1204,1,synthetic macOS Endpoint Security-style fixture
evt-0188-0,2026-01-16 05:57:03+00:00,mac-014,user-83383,session-0188,0,launchd,Notes,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,6,240,0.01996518101902111,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0188-1,2026-01-16 05:57:20+00:00,mac-014,user-83383,session-0188,1,Notes,WindowServer,network_connect,calendar.example,connects,1,1,0,0,0,0,0,0,3,1082,0.05000758516246722,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0188-2,2026-01-16 05:57:41+00:00,mac-014,user-83383,session-0188,2,WindowServer,Safari,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,7,701,0.08886227279903619,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0188-3,2026-01-16 05:58:01+00:00,mac-014,user-83383,session-0188,3,Safari,mdworker,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,4,2272,0.035064452058384175,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0188-4,2026-01-16 05:58:19+00:00,mac-014,user-83383,session-0188,4,mdworker,Preview,file_read,/System/Library,reads,1,1,0,0,0,0,0,0,7,345,0.029828387136132367,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0188-5,2026-01-16 05:58:38+00:00,mac-014,user-83383,session-0188,5,Preview,Notes,network_connect,updates.example,connects,1,1,0,0,0,0,0,0,2,714,0.0433429201936628,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0189-0,2026-01-16 06:05:03+00:00,mac-014,user-15220,session-0189,0,launchd,mdworker,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,5,451,0.06570297739940276,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0189-1,2026-01-16 06:05:20+00:00,mac-014,user-15220,session-0189,1,mdworker,Safari,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,5,641,0.0,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0189-2,2026-01-16 06:05:41+00:00,mac-014,user-15220,session-0189,2,Safari,Calendar,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,9,2023,0.03487631392567376,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0189-3,2026-01-16 06:06:00+00:00,mac-014,user-15220,session-0189,3,Calendar,Safari,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,6,1339,0.06589252204724076,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0189-4,2026-01-16 06:06:19+00:00,mac-014,user-15220,session-0189,4,Safari,softwareupdated,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,5,1383,0.03752253520329705,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0189-5,2026-01-16 06:06:37+00:00,mac-014,user-15220,session-0189,5,softwareupdated,softwareupdated,exec,/usr/bin/open,executes,1,1,0,0,0,0,0,0,2,844,0.006926576427420478,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0190-0,2026-01-16 06:10:03+00:00,mac-020,user-91320,session-0190,0,launchd,Terminal,exec,/bin/zsh,executes,1,1,0,0,0,0,0,0,4,505,0.08321163472012343,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0190-1,2026-01-16 06:10:22+00:00,mac-020,user-91320,session-0190,1,Terminal,zsh,exec,/usr/local/bin/brew,executes,0,0,0,0,0,0,0,0,3,1538,0.2611252693872837,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0190-2,2026-01-16 06:10:42+00:00,mac-020,user-91320,session-0190,2,zsh,brew,network_connect,packages.example,connects,0,0,0,0,0,0,0,0,2,845,0.25566582861535886,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0190-3,2026-01-16 06:10:58+00:00,mac-020,user-91320,session-0190,3,brew,softwareupdated,file_write,/Library/Updates,writes,1,1,0,0,0,1,0,0,49,1870,0.358113089850514,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0190-4,2026-01-16 06:11:16+00:00,mac-020,user-91320,session-0190,4,softwareupdated,security,file_read,login.keychain-db,reads,1,1,0,0,0,0,1,0,7,312,0.20943060946563613,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0190-5,2026-01-16 06:11:38+00:00,mac-020,user-91320,session-0190,5,security,backupd,network_connect,backup.example,connects,1,1,0,0,0,0,0,1,5,8411,0.25145703033225375,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0191-0,2026-01-16 06:20:04+00:00,mac-027,user-39031,session-0191,0,launchd,Safari,file_read,~/Pictures,reads,1,1,0,0,0,0,0,0,5,3440,0.01774239210281758,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0191-1,2026-01-16 06:20:19+00:00,mac-027,user-39031,session-0191,1,Safari,Finder,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,5,492,0.06575463496503754,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0191-2,2026-01-16 06:20:40+00:00,mac-027,user-39031,session-0191,2,Finder,Notes,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,3,1696,0.04688932247406365,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0191-3,2026-01-16 06:20:58+00:00,mac-027,user-39031,session-0191,3,Notes,Preview,file_read,~/Library/Preferences,reads,1,1,0,0,0,0,0,0,4,2459,0.02209313583325356,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0191-4,2026-01-16 06:21:19+00:00,mac-027,user-39031,session-0191,4,Preview,mdworker,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,4,2554,0.02196275881889314,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0191-5,2026-01-16 06:21:38+00:00,mac-027,user-39031,session-0191,5,mdworker,Mail,file_write,/System/Library,writes,1,1,0,0,0,0,0,0,4,1745,0.05931025369775284,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0192-0,2026-01-16 06:24:03+00:00,mac-019,user-30440,session-0192,0,launchd,Finder,file_read,~/Documents,reads,1,1,0,0,0,0,0,0,4,1629,0.0721865565962118,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0192-1,2026-01-16 06:24:20+00:00,mac-019,user-30440,session-0192,1,Finder,mdworker,network_connect,mail.example,connects,1,1,0,0,0,0,0,0,3,1774,0.06729726322236655,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0192-2,2026-01-16 06:24:39+00:00,mac-019,user-30440,session-0192,2,mdworker,softwareupdated,network_connect,icloud.example,connects,1,1,0,0,0,0,0,0,6,273,0.07349337612246509,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0192-3,2026-01-16 06:24:59+00:00,mac-019,user-30440,session-0192,3,softwareupdated,softwareupdated,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,3,1383,0.0254853583925371,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0192-4,2026-01-16 06:25:17+00:00,mac-019,user-30440,session-0192,4,softwareupdated,Mail,auth,loginwindow,authenticates,1,1,0,0,0,0,0,0,4,422,0.06635021600152313,benign,,0,synthetic macOS Endpoint Security-style fixture
evt-0192-5,2026-01-16 06:25:37+00:00,mac-019,user-30440,session-0192,5,Mail,backupd,exec,/System/Applications,executes,1,1,0,0,0,0,0,0,3,4526,0.0611939872394422,benign,,0,synthetic macOS Endpoint Security-style fixture
